id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm211554,Beyond Skyline,MOVIE,"Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",2017,R,105,"['scifi', 'thriller', 'action', 'horror']","['GB', 'ID', 'CA', 'CN', 'SG', 'US']",,tt6856700,5.3,21834.0,10.535,5.2,44634,Liam O'Donnell
tm328443,Illang: The Wolf Brigade,MOVIE,"In 2029, the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby.",2018,R,139,"['action', 'thriller', 'drama', 'scifi']",['KR'],,tt3967878,5.9,5138.0,17.354,6.4,313541,Kim Jee-woon
tm281935,A Bad Moms Christmas,MOVIE,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",2017,R,104,['comedy'],['US'],,tt6360762,5.6,49478.0,20.005,6.3,18192,Jon Lucas
tm281935,A Bad Moms Christmas,MOVIE,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",2017,R,104,['comedy'],['US'],,tt6360762,5.6,49478.0,20.005,6.3,40571,Scott Moore
tm439484,Welcome Home,MOVIE,A couple try to repair their damaged union in an Italian vacation paradise. Then they discover the owner's intentions.,2018,R,97,"['thriller', 'horror', 'drama', 'comedy']",['US'],,tt6829180,5.2,7597.0,24.328,5.2,973708,Armita Keyani
tm306301,Piercing,MOVIE,"After kissing his wife and baby goodbye for a seemingly normal business trip, Reed checks himself into a hotel room to accomplish something he’s always dreamed of: the perfect murder. As his sinister plans unfold, he soon realizes he might be in over his head with a mysteriously unhinged call girl named Jackie.",2018,R,82,"['thriller', 'horror']","['US', 'FR']",,tt6516314,5.5,7598.0,8.611,5.8,240118,Nicolas Pesce
tm139545,The Outsider,MOVIE,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,2018,R,120,"['drama', 'action', 'crime', 'thriller']",['US'],,tt6276110,6.2,25608.0,11.155,6.2,120450,Martin Zandvliet
tm374454,Indian Horse,MOVIE,Saul is a great native hockey player who overcomes racism in the 1970s then ultimately becomes tempted by alcoholism.,2018,PG,96,"['drama', 'sport']",['CA'],,tt5672286,7.2,2171.0,6.194,7.3,90713,Stephen S. Campanelli
tm423373,Andhadhun,MOVIE,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,2018,R,139,"['thriller', 'drama', 'comedy', 'crime', 'music']",['IN'],,tt8108198,8.2,90237.0,13.893,7.7,68833,Sriram Raghavan
tm312767,Monster High: Electrified,MOVIE,"When Clawdeen dreams of opening a salon made for monsters and normies, Frankie has the perfect place - an abandoned power station outside town. But the idea sparks negative voltage when Moanica plots to ruin the whole thing, and replace the celebration with something a little more... shocking! Luckily the ghouls have a secret weapon on their side...Twyla, the daughter of the Boogey Man, and the perfect ghoul to unearth any mystery. Along with the most voltageous salon ever! So catch every twist, turn, zap and blast...because the Monster High ghouls are about to get ELECTRIC!",2017,PG,72,"['family', 'animation', 'fantasy']",['US'],,tt6536944,5.3,320.0,20.596,7.2,651117,Avgousta Zourelidi
tm370392,The Week Of,MOVIE,The parents of a soon-to-be married couple make the final preparations for the wedding ceremony.,2018,PG,116,['comedy'],['US'],,tt6821012,5.2,21855.0,10.24,5.4,2330,Robert Smigel
tm414962,May the Devil Take You,MOVIE,"Hoping to find answers to her estranged father's mysterious illness, a young woman visits his old villa and uncovers a horrifying truth from the past.",2018,R,110,"['thriller', 'horror']",['ID'],,tt8765496,5.9,4249.0,13.478,6.2,29156,Timo Tjahjanto
ts55581,The Bride of Habaek,SHOW,"Yoon So Ah is a pragmatic neuropsychiatrist who carries a tremendous financial burden to run her own practice. Her family has been tasked with serving Ha Baek, a reincarnated water god, for many generations, and So Ah is forced to do the same. Ha Baek starts to develop feelings for So Ah, but he has competition for her heart from Hoo Ye, the CEO of a resort company, who clashes with So Ah over a piece of land but then falls in love with her. Can a relationship between a mortal female and a god have a future?",2017,PG,67,"['drama', 'comedy', 'fantasy', 'romance']",['KR'],1.0,tt6385752,6.9,2819.0,60.517,7.3,618321,Kim Byung-soo
tm321596,The Long Dumb Road,MOVIE,Two guys serendipitously meet at a time when they both find themselves at personal crossroads and decide to embark on an unplanned road trip across the American Southwest.,2018,R,90,['comedy'],['US'],,tt4712076,6.1,3220.0,3.823,5.6,56653,Hannah Fidell
ts83360,The Guest,SHOW,"The story of a psychic, a priest, and a detective who fight unusual crimes committed by strange powers.",2018,MA,66,"['drama', 'crime', 'thriller', 'horror', 'comedy']",['KR'],1.0,tt8801670,8.1,1578.0,7.293,8.2,306360,Kim Hong-sun
tm414709,Siberia,MOVIE,"Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.",2018,R,104,"['romance', 'thriller', 'crime', 'european']","['CA', 'US', 'DE']",,tt6494418,4.3,15369.0,22.0,4.8,233637,Matthew Ross
tm367250,The Resistance Banker,MOVIE,"In the occupied Netherlands during World War II, banker Walraven van Hall is asked to use his financial contacts to help the Dutch resistance. With his brother Gijs, he comes up with a risky plan to take out huge loans and use the money to finance the Resistance.",2018,R,124,"['drama', 'war', 'european']",['NL'],,tt4610378,6.9,9470.0,12.425,6.7,103640,Joram Lürsen
tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,"John Mulaney relays stories from his childhood and ""SNL,"" eviscerates the value of college and laments getting older in this electric comedy special.",2018,R,64,['comedy'],['US'],,tt8271714,7.9,7933.0,5.009,8.0,87080,Alex Timbers
ts75749,Because This Is My First Life,SHOW,"Nam Se-Hee is a single man in his early 30s. He has chosen to not marry. He owns his home, but he owes a lot on his mortgage. Yoon Ji-Ho is a single woman in her early 30s. She does not own a home and envies those that do. She has given up on dating due to her financial struggles. Yoon Ji-Ho begins to live at Nam Se-Hee’s house. They become housemates.",2017,PG,69,"['drama', 'comedy', 'romance']",['KR'],1.0,tt7278588,8.1,4656.0,17.121,8.6,98241,Park Joon-hwa
ts76486,Just Between Lovers,SHOW,Two survivors of a building collapse discover support and love in each other as they overcome the pain of loss and reconstruct a hopeful future.,2017,PG,73,"['drama', 'romance']",['KR'],1.0,tt7521898,8.2,1979.0,20.502,8.2,1116008,Kim Jin-won
tm327199,The Saint,MOVIE,"International master thief, Simon Templar, also known as The Saint, is asked by a desperate rich man to find his kidnapped daughter. However, in addition to evading the authorities, Simon must face a dangerous adversary from his past.",2017,PG,92,"['crime', 'action']",['US'],,tt2569088,4.9,6669.0,19.06,5.3,33087,Ernie Barbarash
ts82892,I Am a Killer,SHOW,Death row inmates convicted of capital murder give a firsthand account of their crimes in this documentary series.,2018,MA,50,"['documentation', 'crime']",['GB'],3.0,tt8300324,7.4,3977.0,5.641,7.2,1523198,Gareth Morrow
tm420797,Sierra Burgess Is a Loser,MOVIE,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,2018,PG,105,"['romance', 'comedy', 'drama']",['US'],,tt3120280,5.8,38841.0,14.072,6.3,162324,Ian Samuels
ts76417,Tabula Rasa,SHOW,"A psychological thriller about Mie, a young woman with amnesia who is locked up in a secure psychiatric hospital. Mie is visited by Detective Inspector Wolkers who claims she was the last person seen with the vanished Thomas Spectre. As a witness and prime suspect, she appears to be the sole key to this mysterious disappearance. In order to solve the puzzle and find Thomas, Mie has to reconstruct her lost memories and find her way back through the dark labyrinth of her recent past.",2017,MA,52,"['drama', 'horror', 'thriller', 'european']",['BE'],1.0,tt9389514,8.0,10233.0,7.903,7.8,39685,Jonas Govaerts
ts76417,Tabula Rasa,SHOW,"A psychological thriller about Mie, a young woman with amnesia who is locked up in a secure psychiatric hospital. Mie is visited by Detective Inspector Wolkers who claims she was the last person seen with the vanished Thomas Spectre. As a witness and prime suspect, she appears to be the sole key to this mysterious disappearance. In order to solve the puzzle and find Thomas, Mie has to reconstruct her lost memories and find her way back through the dark labyrinth of her recent past.",2017,MA,52,"['drama', 'horror', 'thriller', 'european']",['BE'],1.0,tt9389514,8.0,10233.0,7.903,7.8,130554,Kaat Beels
ts53367,Little Witch Academia,SHOW,"When she was a little girl, Atsuko ""Akko"" Kagari saw a magic show performed by a witch named Shiny Chariot.  From that day on she wanted to be just like her.  Enrolling at Luna Nova Magical Academy and having no magical background, can she become a witch like her idol Shiny Chariot?",2017,PG,25,"['scifi', 'animation', 'comedy', 'action', 'drama', 'family', 'fantasy']",['JP'],1.0,tt6352180,7.9,3147.0,13.06,8.3,35991,Yoh Yoshinari
tm312577,Fullmetal Alchemist,MOVIE,Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.,2017,PG,135,"['fantasy', 'scifi', 'action']",['JP'],,tt5607028,5.2,19493.0,15.705,5.3,75822,Fumihiko Sori
tm413049,Animal World,MOVIE,"Drifting aimlessly through life, Kaisi has racked up debts of several million having borrowed money from his friends. Lured with the promise of writing it all off, Kaisi leaves his ailing mother and childhood sweetheart Qing to board the ship Destiny and attend a gambling party controlled by the mysterious Anderson. All players join the game with stars. For each game they lose, their opponent captures a star. Everyone is holding daggers behind their backs plotting dirty means by which to overcome their opponents. The game quickly deteriorates into a slaughter and Kaisi must battle save his own skin.",2018,R,125,"['thriller', 'fantasy', 'drama', 'action', 'scifi', 'comedy']",['CN'],,tt9257932,6.4,4447.0,24.922,7.2,250687,Yan Han
tm346467,Wheelman,MOVIE,A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,2017,R,82,"['action', 'crime', 'thriller']",['US'],,tt5723286,6.4,20351.0,15.282,6.1,741815,Jeremy Rush
ts53101,Voice,SHOW,"It's 3 minutes for hearers, but a life for the callers. A crime thriller chasing even the slightest sounds to rescue people's lives calling for urgent help.",2017,PG,63,"['crime', 'thriller', 'action']",['KR'],4.0,tt6212854,7.6,1994.0,17.025,6.9,1103262,Shin Yong Hwi
tm219258,Brain on Fire,MOVIE,"Susannah Cahalan, an up-and-coming journalist at the New York Post becomes plagued by voices in her head and seizures, causing a rapid descent into insanity.",2017,PG,88,"['drama', 'european']","['CA', 'IE']",,tt3704700,6.6,21444.0,12.009,7.1,157045,Gerard Barrett
tm266652,Bleach,MOVIE,"High school student Ichigo Kurosaki lives an ordinary life, besides being able to see ghosts and the blurry memories of his mother's death under strange circumstances when he was a kid. His peaceful world suddenly breaks as he meets Rukia Kuchiki, a God of Death.",2018,PG,108,"['fantasy', 'action']",['JP'],,tt5979872,6.4,11406.0,25.802,6.6,75362,Shinsuke Sato
ts86814,Murder Mountain,SHOW,"In Humboldt County, California, the big business of legal marijuana brings in visitors from around the world. Some are never seen again.",2018,MA,43,"['crime', 'documentation']",['US'],1.0,tt9078908,6.8,3134.0,2.589,6.9,111112,Joshua Zeman
tm352774,Voyeur,MOVIE,"Journalism icon Gay Talese reports on Gerald Foos, the Colorado motel owner who allegedly secretly watched his guests with the aid of specially designed ceiling vents, peering down from an ""observation platform"" he built in the motel's attic.",2017,R,95,"['documentation', 'crime', 'drama']",['US'],,tt3465276,6.1,6097.0,9.593,6.0,112665,Myles Kane
tm352774,Voyeur,MOVIE,"Journalism icon Gay Talese reports on Gerald Foos, the Colorado motel owner who allegedly secretly watched his guests with the aid of specially designed ceiling vents, peering down from an ""observation platform"" he built in the motel's attic.",2017,R,95,"['documentation', 'crime', 'drama']",['US'],,tt3465276,6.1,6097.0,9.593,6.0,112667,Josh Koury
tm406881,Bathtubs Over Broadway,MOVIE,"When he started as a comedy writer for the Late Show with David Letterman, Steve Young had few interests and not many friends outside of his day job. But while gathering material for a segment on the show, Steve stumbled onto a few vintage record albums that would change his life forever.",2018,PG,87,"['comedy', 'music', 'documentation']",['US'],,tt6029778,7.6,1089.0,2.742,8.0,157569,Dava Whisenant
